	Sample_15843	Sample_21410	Sample_21411	Sample_21412	Sample_22794	Sample_3247	Sample_502	Sample_6076	Sample_7459	Sample_8880
KIAA1324L	5.57437723292498	5.26080867274558	5.35206997370524	5.26525543043859	5.09830126081641	4.77819499061859	5.40016866558146	5.41899420039038	5.58672034453659	5.03970233806814
KIAA1328	4.73509894731218	4.75356274601473	4.72213249365782	4.8065623552641	4.58439435123642	4.82127631124371	4.90934865994554	4.79484878073209	4.84385464801018	4.84403103587802
KIAA1456	4.11303436434881	3.78047131222341	4.00112135511064	4.03215510753284	4.06123089403406	3.97409605386809	4.01392861292048	3.86015877826089	4.0837746046847	3.89453072626937
KIAA1468	7.92480185027648	8.24511098202979	8.17887420297446	8.21738615963454	8.20432372487651	8.24348319522687	8.12237141789007	8.1581481344098	8.07892280848005	8.10451983322345
KIAA1522	6.0135778364111	6.71923220517584	6.80388654407913	6.6546832348342	6.67183593102218	6.76822231032962	6.78946602397478	6.70969912596318	6.63611439085067	6.77578111201444
KIAA1549	3.97021336230913	4.26802417196596	4.10967923181714	3.96489780092937	4.03673483771484	4.43386851547558	3.89058939337869	3.98638362639454	4.04504463028709	3.93507116838809
KIAA1549L	4.45641973805462	4.49540637263564	4.60536010400083	4.50271359452486	4.5139995731022	4.41044172717998	4.5056632279939	4.31870827094924	4.29545861779262	4.48089200470048
KIAA1551	10.6572661139642	10.8308399276014	10.6405892681378	10.0352418594219	10.5617648893378	10.864746292953	10.3149801602643	10.5776679261235	10.5349600146561	11.1492051092808
KIAA1586	4.95910567560834	5.41376871766822	4.69110064101583	4.81153980155311	4.67786047914521	5.28801305985545	4.79976605357485	4.56026962645706	4.46918654578416	4.68673710169792
KIAA1614	5.79684475675532	5.69221908427575	5.7989386878785	5.54769634570409	5.69483355348064	5.65832438268991	5.71908960323162	5.71863273823383	5.8510787660758	5.91860626156228
KIAA1614-AS1	4.97788645455409	4.49916426168751	4.65526038434401	4.88658350996928	4.85785870761383	4.70531321269841	4.88309759272575	4.82434667691242	4.74894948801416	4.96945380770713
KIAA1644	4.68856639824548	4.73630084968833	4.85473480066041	4.97870333298797	4.81762078934475	4.93109584069122	4.85571902201588	4.64423503388024	4.84013151696632	4.81298536267063
KIAA1671	5.42067395108608	5.41930887150699	5.78658239285553	5.35216305275505	6.02332223628179	5.90252490676969	6.26744690696883	5.71313509330696	5.49487762781809	5.51601008619995
KIAA1683	5.5940599859951	5.05370338454677	4.77740333859739	5.46669485603444	4.64912279106955	5.15701432470831	5.42910628667651	5.22675464155054	4.45962383570641	4.7539732206335
KIAA1755	4.50966551387559	4.53078606005207	4.46815799591039	4.46006682452195	4.48036087882434	4.65799538539761	4.73498375992284	4.37380310648362	4.40050119934833	4.486051299277
KIAA1841	5.57361630939958	6.53162119571441	6.48714151916043	5.64908344398513	5.78240713698973	6.48871226067824	5.85803573656657	6.13144225522751	5.15810617045847	6.06292790544535
KIAA1958	5.14009942350342	5.20595623286326	5.49728939398331	5.19641648416698	5.01270386867382	5.56464142970749	5.1415227883031	5.21783828270719	4.98694977860382	5.26846724258401
KIAA2012	4.52286417490549	4.66192600745034	4.59624418107362	4.5591019031762	4.62074984138689	4.61728640316121	4.67950130222869	4.98471188721319	5.0246315902107	4.58999741068783
KIAA2013	6.85668885287827	6.99767634916384	7.11231735718173	6.88799171254549	7.06404565209774	7.05913460212475	7.03690661248136	6.98884550427331	6.97057578713535	7.08437243936998
KIAA2026	7.23660161916182	7.33177316359003	7.17637041294865	7.00400067824528	7.34307637622189	7.32162798844211	7.26819128298744	7.31701376076362	7.22841275729512	7.29181493006027
KIDINS220	6.29694259304338	6.01962425901267	5.99249524758185	6.01794960895449	5.98719242227664	6.10945325545665	5.92119849585967	5.9908826609167	5.98376433282008	6.253063955201
KIF11	4.1970682960653	7.12885909387048	5.42039593472192	5.10246546841295	4.99447769539985	4.77747968472202	5.91046758387766	5.98713903924525	5.60301181552015	4.20570159330352
KIF12	5.59426141128618	5.61049301179104	5.66407958553047	5.76949122439658	5.58651616247914	5.62405903115686	5.539945068237	5.58410964475678	5.18282607686327	6.02894412745952
KIF13A	4.24176400202413	4.67566120200884	4.73322036663212	4.46649239188265	4.59107935735729	4.8299914110116	4.88696047489042	4.60226260042737	4.54800395569198	4.52591255032906
KIF13B	7.39086648999834	7.3275924299611	7.52440485870882	7.92206948766202	7.40103698288271	7.39691860363766	7.40842603632606	7.20640449585652	7.34996445102531	7.29349762153219
KIF14	3.56231344278144	5.23186845779669	4.04872322676607	4.7812769436864	3.8473661820967	3.9801776194361	4.42418529987368	4.63136204591042	4.15197112104009	3.81994674218118
KIF15	4.23153934485817	5.6128181553137	4.56917382161226	4.51224065425716	4.17667642997351	4.33617281731356	4.70154496039287	4.93342186467165	4.25354170651997	4.0587286401893
KIF16B	5.90692305436142	4.83570960284098	5.23553019939546	5.60551418399743	5.42708310599942	5.22655623430902	5.64607404713417	4.78250671573165	5.76733419596118	5.28449691078025
KIF17	5.02628190152208	5.31144637101342	5.49405312994546	5.2328130223385	5.3272704149261	5.18832831003567	5.55216709340077	5.56346066510853	5.5039958136993	5.45221895648853
KIF18A	3.41877745546155	4.10625767609023	3.77818947579488	3.85948484429915	3.47877939158079	3.58167608256031	3.76363492194093	3.84792138003762	3.74808795565676	3.61866702448539
KIF18B	4.73812657882626	6.67442314745065	5.16923788824788	5.72009067902216	4.88051810582571	5.15487612508641	5.49354258325472	5.8174465518164	4.9034251964003	4.62644397309928
KIF19	4.64109197229532	4.58803456447958	4.26797179428854	4.12251623976421	4.63841198315256	4.33139526285271	4.15597401158941	4.53456697624219	4.33317888848109	4.19088639795693
KIF1A	5.05902989101086	5.12082020729371	5.0463904066677	4.98735089125173	5.16266265893146	4.9646146731377	5.05492256367579	5.13153953500287	5.27413119519393	5.06898145059429
KIF1B	7.05643301386956	6.77342792211385	6.61766255878203	6.55036083787339	6.7034633066786	6.60028130143826	6.67749038285484	6.70290512447424	6.71344691879878	6.84441112519871
KIF1BP	5.99146053345321	6.71450551733751	6.5834530703792	6.62449462315521	6.18145830832899	7.0251455122199	6.70480032401311	6.53269886537476	6.25839855890602	6.80908579029047
KIF1C	5.74527583158568	5.41396653046742	5.4818334650784	5.94299891901951	5.42801080202489	5.46685793996225	5.09270347167886	5.66655466423757	5.51222486035868	5.27754628672573
KIF20A	4.02087369137302	5.09008355386883	3.95752005070784	4.58194868031256	3.75776421970608	3.89242749409642	4.56378513811725	4.72180952974349	4.26702764457799	3.8231704821479
KIF20B	5.43221790869345	6.01828245117404	5.48829236760085	5.52295067554867	5.5134919622022	5.66568309659199	5.49163581496026	5.31660247770356	5.30973733862993	5.62835221106965
KIF21A	6.25374639406227	6.2935273412906	6.11650195079455	5.68435578236157	6.25095126889603	6.79313589286464	6.19244365757413	5.75032673809967	6.44870625724218	6.08718371388107
KIF21B	9.20331079527489	8.65028948428233	8.94126220402908	8.74148381855238	8.96613616267484	8.78712264777278	8.76582714029558	8.64829761981135	8.82192814707802	8.67645396427504
KIF22	5.79618456315252	6.27622775952308	5.80804541087574	5.93120260904746	6.13564074333771	6.03815922138958	6.17365949720501	5.94424154636443	6.29368509779709	6.17568625844403
KIF23	3.32094892331906	4.98462548286467	3.5343008746114	3.79248792612482	3.51799809214462	3.4376418723497	3.87683915163925	4.26058923676121	3.99896428553552	3.48440496263124
KIF25	4.53796007935427	4.8332614363548	4.58075827973227	4.59213239992564	4.84226553637612	4.63831820797238	4.61318544137437	4.78254010739114	4.91270776842564	4.73212703794999
KIF25-AS1	3.99389204333776	3.81708653315239	3.8242097391083	3.87659566994556	3.82030513715291	3.80431647192628	3.75674759007923	3.84310907185709	3.87434498437241	3.67739738879489
KIF26A	4.27571384760577	4.43910759641901	3.99539040386886	3.90591162671546	4.10922521042791	3.81475002446816	4.08873348280046	4.05687795005793	4.30250893830537	4.09378580410812
KIF26B	4.2970873841049	4.58649358728338	4.34714417021942	4.19223363608842	4.20740960854705	4.31826172344746	4.44963084500855	4.35304637564127	4.29518088961555	4.33669454835514
KIF2A	8.74554385121615	8.92054042213784	8.74479009246163	8.50469649380499	8.80938327072342	8.93009289960564	8.58244792260579	8.59741471018231	8.88670023795637	8.85698170244199
KIF2B	4.08878884359605	3.81556022230291	3.83363741190424	3.69364839696415	3.73005419742613	3.62194380508455	3.90318207035427	3.83111890506728	4.10872233002651	3.93419848891008
KIF2C	4.97007279528594	5.96097282959703	5.27182871789338	5.61630125806906	5.1390315730266	5.178422630272	5.6604400695242	5.73441580646361	5.4573278153156	5.0356569695016
KIF3A	7.19579150463163	7.22154705792972	7.11495008704195	7.19553115699382	7.08150913551453	7.44302390325739	6.97452320801574	6.93192517845274	6.97940834089865	7.47204834243933
KIF3B	7.94078807997776	7.89575324500765	7.98866246778781	7.95156964245976	7.88382305214146	7.87741412265881	7.98038125519311	7.82759749505284	7.83180474043655	7.98007421826836
KIF3C	6.07398596238022	6.20872223176633	6.3716101580347	6.05604945100369	6.12792192559329	6.28056268820142	6.10963748030898	6.21194781628937	6.39424598908092	6.14892034374633
KIF4A	4.14956467889739	5.64823593941684	4.94191830532086	5.13797564285921	4.77744126546017	4.76998764576117	5.19917553620324	5.43146201166931	5.11050548161413	4.61977574279673
KIF5A	5.39179504468246	5.44061303238639	5.37848917603369	5.55055828251673	5.44647651101617	5.25037100186493	5.54968033749577	5.48142661229739	5.55401249169271	5.60221159719873
KIF5B	9.02659349894848	9.30756824253398	9.19521373062822	9.15003865208927	9.3784380319241	9.40488898685015	9.34908181397841	9.24403477165719	9.21058843061074	9.08640479744663
KIF5C	6.2428074761027	6.27787511611749	5.59893645630791	6.41180299714035	6.06611721139958	5.79472943163251	5.94876973766637	5.958116053149	5.97636647173669	6.09415771956249
KIF6	4.18629395150644	4.13613353446322	4.16247091697302	4.27174603468937	4.15401727954761	4.14281480051326	4.17720302132592	4.20963977490833	4.15811324927231	4.21721379968788
KIF7	5.55044435296092	6.07733515027078	6.04794280821447	5.9726900162761	5.85548633853734	5.96338126941526	6.13243906391063	5.75717051079873	5.97697271624646	6.05055352663706
KIF9	5.55589294855876	5.73143503405057	5.8458741089464	5.6246330003506	5.43579163180123	5.74272584425456	5.67355929202185	5.73977197510335	5.61064014282895	5.6379349537147
KIF9-AS1	4.32356192222654	4.10401747759016	4.60477080639714	4.69083989468765	4.44248974854115	4.32703543306631	4.21511489128717	4.15278700806345	4.53578891471721	4.30673986749875
KIFAP3	7.82960158900829	7.46824752720248	8.11884299851616	7.97200893750524	7.97548847287396	8.05213353077663	7.77882482531268	7.70314024819307	7.93488595398243	7.69298020611772
KIFC1	6.31678939609274	6.71744138222294	6.5325011081875	6.6852095271111	6.50872492439856	6.72102539398694	6.70271221164651	6.60426560400887	6.69686470280563	6.75585671402132
KIFC2	6.78944089098552	6.64290491382617	6.6574781287606	6.93539733016538	6.80519572692982	6.68069603860961	6.77154371487801	6.69355921263258	6.56159339572852	6.88113666445616
KIFC3	5.08827599327641	4.75789924466707	5.08671888676819	5.0699622881426	4.8979006364672	5.13482879765903	4.90816179138265	4.9590639051047	4.93510759066994	4.90643938787348
KIN	5.55365889315892	5.71956165482201	5.76946443525285	5.78421606671355	5.88611990520115	6.20545354863342	5.65173454945166	5.62504305929298	5.66390240704048	5.89375956375667
KIR2DL1	5.9178371265916	6.01724090799278	6.68823773960588	6.67916303811885	6.60458989977923	5.77573934228671	8.10579124152088	6.42278496958082	6.61109443304775	5.99610924641279
KIR2DL4	4.84719632192352	4.77252080875788	5.41141547373673	5.68073397397129	5.3250422701234	4.88805830226915	5.75207726013746	5.17350937929445	5.33865768298257	4.98660301765379
KIR2DS4	6.02374390559813	5.87061796881879	6.24113448531338	7.03426655128716	7.23939857824712	5.44487734388768	8.33072572700339	6.47347155211122	6.79238710057583	5.93936619604478
KIR3DL1	5.48824004795395	5.18823452076175	6.17434786029215	6.17835530571407	6.7310484937863	4.87041908913828	7.11151105615764	5.97083308411112	5.58204988608592	5.49748712121098
KIR3DL2	5.78165046851109	5.64298302027769	6.36881553280246	6.98827023639598	7.78800374026096	5.5500314793995	8.41815009646508	6.18622630509634	7.41722391514407	5.91466493332757
KIR3DL3	6.68743092993187	6.1748813625258	6.69444442985895	7.3251817586058	7.51782546973161	5.86114210472649	8.77710964514111	6.60195975835838	6.88160257196724	6.37774359241142
KIR3DX1	4.85365110464325	4.24157443753696	4.39013464997658	4.87774510105382	4.28378884041919	4.57036734961915	4.0189530694451	4.15419746423209	3.77667028951442	4.02397903448636
KIRREL1	4.96559900398367	5.05211486635838	5.04538476379885	4.88614055618717	4.85853461321312	4.84247190766118	4.88940896418844	5.13208437511517	5.01311837841196	4.97871928530397
KIRREL2	3.9081602386997	4.16736397548952	4.03995618964692	4.22246942731725	4.28332310803572	4.43004327640119	4.23364024966691	4.39950808637607	4.41044505990737	4.20729882531845
KIRREL3	4.25849745927779	4.06658635469362	3.90771219880976	4.145952992617	4.08760440654746	4.23879390024551	3.9709826925767	4.2238373179711	4.20296414089286	4.11273504355215
KIRREL3-AS2	3.54090716261749	3.85914910705803	3.67325993639987	3.89029110137033	3.76119534526232	3.78596472842565	3.93643769370382	3.63581871813593	3.72614680154266	4.04195823357237
KIRREL3-AS3	4.56859857225452	4.74387444385982	4.76667960730541	4.79067857320385	4.55515434279989	4.60726359304588	4.94575744726275	4.88774348657449	4.74032432349958	4.58487413453395
KISS1	4.15845843310126	4.53413270477396	4.30607084003004	4.1846132626845	4.47293168325927	4.27716936460368	4.57096923450303	4.33827254664086	4.21938580662192	4.43635442634638
KISS1R	4.12210506661772	4.09776960793283	4.79657166674136	4.91642772824575	4.34398963595705	4.11424601417708	4.30492794155152	4.51433720437727	4.64944590690025	6.87828310667993
KIT	4.24426343926889	7.232251187127	6.10261521742534	4.57043519280155	4.62371435632782	5.9616699075265	6.14280951284347	5.20044238833262	5.83957111982915	5.61475802115904
KITLG	3.6658612907512	3.64344851174315	3.7715655280917	3.58793953913228	3.61743192332848	3.53479658009645	3.73539453249721	3.45807788957307	3.62007024426438	3.6871453498684
KIZ	7.5034824054269	7.28698837926874	7.20328440062964	7.316591490154	7.44879074800741	7.50287174752983	7.27275331425536	7.05480099765362	7.38756118751478	7.250169199028
KIZ-AS1	3.55895575227524	3.62561218263832	3.3736263506285	3.46942577966795	3.33303707368669	3.51576913627215	3.7458270037714	3.42398485298178	3.52608623018613	3.57290756551537
KL	3.11275898448304	2.99127056131653	3.01101617452532	3.18112218880673	3.19915317244287	3.06862534495153	3.02067187417749	3.14850683877379	3.39446386462807	3.18164424783726
KLB	3.39783211064348	3.62022415600325	3.64047172004936	3.49749911104329	3.78649818229422	3.57171474363247	3.91048852092726	3.68530404966978	3.99665260876481	3.71681899035653
KLC1	7.8195801937223	7.57772841838946	7.69544229580732	7.52948748265008	7.64210494136781	7.78656325937652	7.59304118414547	7.43935827612824	7.70811025533566	7.6320304274776
KLC2	6.35477571850891	6.38996265309129	6.54345210456031	6.31773253472932	6.67619052734307	6.45334242460816	6.73833672974396	6.30779341458553	6.40243989005615	6.62384660330363
KLC3	5.86140225565949	6.02694609643347	6.39690520511768	6.22306178189153	6.20719770268519	6.15381062105728	6.21916446006255	6.29036137867299	6.34620947135935	6.19582770781565
KLC4	5.35678881719608	5.36693603220214	5.4894472791619	5.31279722100863	5.26401993811458	5.62768069326381	5.44064571721966	5.61644480001156	5.13238283921583	5.4941345647435
KLF1	4.69287777044879	4.01184738680664	4.09178783483588	3.90310687919684	4.02828331990762	4.87826992847199	3.96516899435324	4.0629029811381	4.33715711103275	3.89627348631808
KLF10	9.0258617125593	8.98777676966053	8.81937332395731	7.80633710910355	9.69357325469786	8.66329704248144	9.39624445721264	10.8301762214781	7.91318700224582	8.56622303738306
KLF11	6.06933575726848	5.91338454890967	5.62302096184805	5.77641729458703	6.09257444289729	5.87034685227572	6.77698736145566	7.01894316814418	6.07020900263977	6.1553812972551
KLF12	7.39899658064701	7.07862386842696	6.87750695918386	6.70293017484947	7.13329994263171	7.06563375552981	6.9080062446669	6.80816458794661	7.19829399032165	7.27831672357321
KLF13	8.17053012070643	8.07320941378291	7.9372891261244	7.74778092799019	7.91163069102196	8.27303177075903	7.69938226977869	8.12458430976269	7.81536844941213	8.09899041574813
KLF14	5.01940218759164	4.87637168825813	4.75411020798242	4.93426205845518	4.84726948308534	4.71103627547417	4.94971283023478	4.8539441608305	4.98152007315486	4.78873031051349
